Team_Url;Team;Date;Time;Comp;Round;Day;Venue;Result;GF;GA;Opponent;xG;xGA;Poss;Attendance;Captain;Formation;Referee;Notes
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-04-07;19:15;Sudamericana;Group stage;Thu;Away;W;1;0;River Plate;NA;NA;75;NA;Leonardo Sigali;4-3-3;Guillermo Guerrero;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-04-10;16:30;Copa de la Liga Profesional;Group stage;Sun;Away;W;1;0;Platense;1,2;0,6;69;NA;Leonardo Sigali;4-3-3;Pablo Echavarría;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-04-13;19:15;Sudamericana;Group stage;Wed;Home;W;2;0;Cuiabá;NA;NA;63;NA;Leonardo Sigali;4-3-3;Mario Díaz de Vivar;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-04-16;21:30;Copa de la Liga Profesional;Group stage;Sat;Home;W;1;0;Unión;0,9;0,5;64;NA;Leonardo Sigali;4-3-3;Darío Herrera;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-04-20;16:30;Copa de la Liga Profesional;Group stage;Wed;Away;W;3;2;Patronato;1,5;2,0;56;NA;Iván Pillud;4-3-3;Facundo Tello;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-04-24;16:30;Copa de la Liga Profesional;Group stage;Sun;Home;D;0;0;Newell's OB;2,1;0,8;71;NA;Leonardo Sigali;4-3-3;Patricio Loustau;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-04-27;17:15;Sudamericana;Group stage;Wed;Away;L;1;3;Melgar;NA;NA;61;NA;Leonardo Sigali;4-2-3-1;Dilio Rodríguez;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-04-30;16:00;Copa de la Liga Profesional;Group stage;Sat;Home;D;1;1;Banfield;1,8;0,9;66;NA;Iván Pillud;4-1-4-1;Germán Delfino;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-05-03;18:15;Sudamericana;Group stage;Tue;Away;W;2;1;Cuiabá;NA;NA;70;NA;Leonardo Sigali;4-3-3;Guillermo Guerrero;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-05-06;18:30;Copa de la Liga Profesional;Group stage;Fri;Away;D;1;1;San Lorenzo;0,6;1,4;65;NA;Iván Pillud;4-3-3;Fernando Espinoza;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-05-10;19:15;Copa de la Liga Profesional;Quarter-finals;Tue;Home;W;5;0;Aldosivi;3,1;0,6;59;NA;Leonardo Sigali;4-3-3;Yael Falcón;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-05-14;17:00;Copa de la Liga Profesional;Semi-finals;Sat;Away;D;0 (5);0 (6);Boca Juniors;1,0;0,0;52;NA;Leonardo Sigali;4-3-3;Facundo Tello;Boca Juniors won on penalty kicks following extra time
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-05-18;21:30;Sudamericana;Group stage;Wed;Home;W;1;0;Melgar;NA;NA;51;NA;Nery Domínguez;4-3-3;Derlis López;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-05-26;19:15;Sudamericana;Group stage;Thu;Home;L;0;1;River Plate;NA;NA;75;NA;Nery Domínguez;4-3-3;Cristián Garay;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-06-04;21:30;Liga Argentina;Matchweek 1;Sat;Home;W;2;0;Huracán;1,8;0,1;61;NA;Nery Domínguez;4-3-3;Pablo Echavarría;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-06-12;15:30;Liga Argentina;Matchweek 2;Sun;Away;L;0;2;Godoy Cruz;0,6;1,2;63;NA;Leonardo Sigali;4-3-3;Facundo Tello;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-06-16;21:30;Liga Argentina;Matchweek 3;Thu;Home;W;2;0;Vélez Sarsfield;1,0;0,5;48;NA;Leonardo Sigali;4-3-3;Hernán Mastrángelo;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-06-20;19:00;Liga Argentina;Matchweek 4;Mon;Away;L;1;3;Gimnasia–LP;1,1;1,8;74;NA;Leonardo Sigali;5-3-2;Yael Falcón;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-06-26;18:00;Liga Argentina;Matchweek 5;Sun;Home;W;5;0;Aldosivi;3,0;0,8;65;NA;Leonardo Sigali;4-4-2;Fernando Echenique;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-07-03;18:00;Liga Argentina;Matchweek 6;Sun;Away;D;1;1;Sarmiento;1,4;1,2;73;NA;Leonardo Sigali;4-3-3;Pablo Echavarría;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-07-10;15:30;Liga Argentina;Matchweek 7;Sun;Home;W;1;0;Independiente;1,4;0,6;49;NA;Leonardo Sigali;4-3-3;Fernando Rapallini;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-07-16;18:00;Liga Argentina;Matchweek 8;Sat;Away;D;0;0;Newell's OB;0,4;0,2;68;NA;Leonardo Sigali;4-3-3;Darío Herrera;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-07-19;19:00;Liga Argentina;Matchweek 9;Tue;Home;D;1;1;Arsenal;2,3;1,1;71;NA;Gabriel Hauche;4-3-3;Leandro Rey Hilfer;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-07-23;20:30;Liga Argentina;Matchweek 10;Sat;Away;W;3;1;Cen. Córdoba–SdE;1,0;1,5;65;NA;Iván Pillud;4-3-1-2;Andrés Merlos;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-07-31;15:30;Liga Argentina;Matchweek 11;Sun;Home;D;3;3;Tigre;1,1;2,6;57;NA;Gabriel Hauche;4-3-3;Yael Falcón;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-08-06;15:00;Liga Argentina;Matchweek 12;Sat;Away;D;0;0;Barracas Central;0,8;0,7;58;NA;Iván Pillud;4-3-3;Nicolás Lamolina;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-08-14;20:30;Liga Argentina;Matchweek 13;Sun;Home;D;0;0;Boca Juniors;1,3;1,0;66;NA;Gabriel Arias;4-3-3;Fernando Rapallini;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-08-18;21:30;Liga Argentina;Matchweek 14;Thu;Away;W;2;0;Banfield;1,0;1,4;50;NA;Gabriel Arias;4-3-3;Hernán Mastrángelo;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-08-22;19:00;Liga Argentina;Matchweek 15;Mon;Home;L;1;2;San Lorenzo;0,7;0,9;64;NA;Leonardo Sigali;4-3-3;Fernando Espinoza;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-08-27;18:00;Liga Argentina;Matchweek 16;Sat;Away;D;1;1;Talleres;0,9;1,0;58;NA;Gabriel Arias;4-3-3;Fernando Echenique;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-09-03;18:00;Liga Argentina;Matchweek 17;Sat;Home;W;1;0;Arg Juniors;1,9;1,1;54;NA;Gabriel Arias;4-3-3;Yael Falcón;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-09-09;20:30;Liga Argentina;Matchweek 18;Fri;Away;L;0;1;Estudiantes;0,6;0,9;60;NA;Gabriel Arias;4-3-3;Pablo Dóvalo;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-09-13;21:30;Liga Argentina;Matchweek 19;Tue;Home;W;1;0;Patronato;1,3;1,1;58;NA;Gabriel Arias;3-4-3;Leandro Rey Hilfer;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-09-18;20:30;Liga Argentina;Matchweek 20;Sun;Away;W;1;0;Platense;0,4;0,8;61;NA;Gabriel Arias;4-3-3;Facundo Tello;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-09-25;18:00;Liga Argentina;Matchweek 21;Sun;Home;W;2;1;Unión;1,7;1,3;66;NA;Iván Pillud;4-3-3;Patricio Loustau;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-09-30;21:30;Liga Argentina;Matchweek 22;Fri;Home;W;4;3;Rosario Central;2,0;1,6;75;NA;Gabriel Hauche;4-3-3;Pablo Echavarría;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-10-05;19:00;Liga Argentina;Matchweek 23;Wed;Away;D;3;3;Defensa y Just;2,6;1,3;68;NA;Gonzalo Piovi;4-3-3;Fernando Rapallini;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-10-10;19:00;Liga Argentina;Matchweek 24;Mon;Home;W;2;0;Atlé Tucumán;0,9;0,9;55;NA;Iván Pillud;4-3-3;Facundo Tello;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-10-14;16:30;Liga Argentina;Matchweek 25;Fri;Away;W;2;0;Colón;2,3;0,7;70;NA;Iván Pillud;4-2-3-1;Germán Delfino;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-10-18;19:00;Liga Argentina;Matchweek 26;Tue;Away;W;1;0;Lanús;0,4;0,4;59;NA;Iván Pillud;4-2-3-1;Darío Herrera;
https://fbref.com/en/squads/8e20e13d/2022/Racing-Club-Stats;Racing Club;2022-10-23;17:00;Liga Argentina;Matchweek 27;Sun;Home;L;1;2;River Plate;2,5;1,4;50;NA;Iván Pillud;4-3-3;Pablo Echavarría;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-01-29;19:15;Liga Argentina;Matchweek 1;Sun;Home;D;0;0;Belgrano;0,6;0,6;70;NA;Iván Pillud;4-3-3;Darío Herrera;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-02-04;21:30;Liga Argentina;Matchweek 2;Sat;Away;L;0;1;Arg Juniors;0,4;1,8;45;NA;Leonardo Sigali;4-3-3;Fernando Echenique;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-02-12;21:30;Liga Argentina;Matchweek 3;Sun;Home;D;2;2;Tigre;1,4;1,3;59;NA;Leonardo Sigali;4-3-3;Andrés Merlos;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-02-17;21:30;Liga Argentina;Matchweek 4;Fri;Away;W;3;0;Arsenal;1,1;0,6;64;NA;Leonardo Sigali;4-2-3-1;Germán Delfino;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-02-27;19:15;Liga Argentina;Matchweek 5;Mon;Home;W;2;1;Lanús;1,1;0,5;61;NA;Leonardo Sigali;4-3-3;Facundo Tello;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-03-06;17:00;Liga Argentina;Matchweek 6;Mon;Away;L;0;2;Godoy Cruz;1,0;2,0;58;NA;Leonardo Sigali;4-3-3;Leandro Rey Hilfer;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-03-12;17:00;Liga Argentina;Matchweek 7;Sun;Home;W;1;0;Sarmiento;1,0;0,4;69;NA;Gabriel Arias;3-4-3;Fernando Espinoza;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-03-17;21:00;Liga Argentina;Matchweek 8;Fri;Away;W;3;1;Unión;2,2;0,8;66;NA;Gabriel Arias;4-3-3;Nicolás Ramírez;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-04-01;19:30;Liga Argentina;Matchweek 9;Sat;Home;W;2;1;Huracán;1,1;0,5;61;NA;Leonardo Sigali;4-3-3;Darío Herrera;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-04-05;20:00;Libertadores;Group stage;Wed;Away;W;2;0;Ñublense;1,7;1,4;50;11800;Leonardo Sigali;4-3-3;Bismark Santiago;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-04-08;18:00;Liga Argentina;Matchweek 10;Sat;Away;L;1;3;Gimnasia–LP;0,8;1,5;59;NA;Gabriel Arias;4-3-3;Nicolás Lamolina;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-04-12;19:30;Liga Argentina;Matchweek 11;Wed;Home;L;0;1;Newell's OB;0,7;0,8;60;NA;Leonardo Sigali;4-2-3-1;Fernando Espinoza;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-04-16;16:30;Liga Argentina;Matchweek 12;Sun;Away;D;1;1;Independiente;1,3;0,6;58;NA;Leonardo Sigali;4-3-3;Yael Falcón;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-04-20;19:00;Libertadores;Group stage;Thu;Home;W;3;2;SD Aucas;2,8;0,8;67;NA;Leonardo Sigali;4-3-3;Christian Ferreyra;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-04-24;19:00;Liga Argentina;Matchweek 13;Mon;Home;L;1;3;Atlé Tucumán;0,7;1,5;75;NA;Leonardo Sigali;4-2-3-1;Nazareno Arasa;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-04-29;21:30;Liga Argentina;Matchweek 14;Sat;Away;L;1;3;Boca Juniors;0,5;0,9;63;NA;Leonardo Sigali;4-3-3;Andrés Merlos;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-05-04;19:00;Libertadores;Group stage;Thu;Home;D;1;1;Flamengo;0,9;1,1;31;25325;Leonardo Sigali;4-3-3;Jesús Valenzuela;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-05-08;19:30;Liga Argentina;Matchweek 15;Mon;Home;L;2;4;Talleres;1,1;4,2;65;NA;Leonardo Sigali;4-3-3;Facundo Tello;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-05-14;16:30;Liga Argentina;Matchweek 16;Sun;Away;L;0;3;Platense;0,7;1,8;62;NA;Leonardo Sigali;4-3-3;Hernán Mastrángelo;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-05-23;19:00;Libertadores;Group stage;Tue;Away;W;2;1;SD Aucas;0,5;1,0;46;NA;Leonardo Sigali;4-3-3;Gery Vargas;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-05-28;16:30;Liga Argentina;Matchweek 18;Sun;Away;D;1;1;Defensa y Just;0,7;0,8;61;NA;Leonardo Sigali;4-2-3-1;Sebastían Zunino;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-06-03;21:30;Liga Argentina;Matchweek 19;Sat;Home;W;2;0;Banfield;2,1;1,4;62;NA;Leonardo Sigali;4-3-3;Pablo Dóvalo;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-06-08;21:00;Libertadores;Group stage;Thu;Away;L;1;2;Flamengo;0,5;1,1;40;63963;Leonardo Sigali;4-3-3;Gustavo Tejera;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-06-12;21:45;Liga Argentina;Matchweek 20;Mon;Away;D;1;1;Instituto;1,9;2,1;64;NA;Gabriel Hauche;3-4-3;Silvio Trucco;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-06-17;18:00;Liga Argentina;Matchweek 17;Sat;Home;W;2;1;Vélez Sarsfield;1,7;1,1;52;NA;Gabriel Hauche;4-3-3;Leandro Rey Hilfer;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-06-22;18:00;Liga Argentina;Matchweek 21;Thu;Home;D;1;1;Barracas Central;1,7;1,1;54;NA;Gabriel Arias;4-3-3;Nicolás Ramírez;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-06-28;21:30;Libertadores;Group stage;Wed;Home;W;4;0;Ñublense;1,5;0,3;55;17385;Leonardo Sigali;4-1-4-1;Kevin Ortega;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-07-02;17:00;Liga Argentina;Matchweek 22;Sun;Away;W;4;0;Colón;2,5;0,4;57;NA;Gabriel Arias;3-4-3;Facundo Tello;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-07-05;19:30;Liga Argentina;Matchweek 23;Wed;Home;D;1;1;San Lorenzo;0,4;1,6;46;NA;Leonardo Sigali;5-4-1;Hernán Mastrángelo;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-07-08;18:00;Liga Argentina;Matchweek 24;Sat;Away;D;0;0;Estudiantes;0,2;0,3;53;NA;Leonardo Sigali;3-4-3;Germán Delfino;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-07-15;16:00;Liga Argentina;Matchweek 25;Sat;Home;D;1;1;Rosario Central;2,0;3,2;59;NA;Gabriel Arias;4-3-3;Fernando Rapallini;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-07-24;19:30;Liga Argentina;Matchweek 26;Mon;Home;W;3;1;Cen. Córdoba–SdE;1,2;0,8;61;NA;Leonardo Sigali;3-4-3;Jorge Baliño;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-07-28;21:30;Liga Argentina;Matchweek 27;Fri;Away;L;1;2;River Plate;0,3;2,2;36;NA;Leonardo Sigali;3-4-3;Facundo Tello;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-08-03;19:00;Libertadores;Round of 16;Thu;Away;L;2;4;Nacional;2,3;1,2;70;28791;Leonardo Sigali;4-3-3;Braulio da Silva Machado;Leg 1 of 2
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-08-10;21:00;Libertadores;Round of 16;Thu;Home;W;3;0;Nacional;1,1;0,1;55;38731;Leonardo Sigali;4-4-2;Jesús Valenzuela;"Leg 2 of 2; Racing Club won"
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-08-18;19:00;Copa de la Liga Profesional;Group stage;Fri;Away;D;1;1;Unión;0,9;1,0;57;NA;Iván Pillud;5-3-2;Darío Herrera;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-08-23;21:30;Libertadores;Quarter-finals;Wed;Away;D;0;0;Boca Juniors;0,5;0,8;43;NA;Leonardo Sigali;4-3-3;Wilton Sampaio;Leg 1 of 2
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-08-26;21:30;Copa de la Liga Profesional;Group stage;Sat;Away;W;2;1;Tigre;1,1;1,6;43;NA;Iván Pillud;5-3-2;Hernán Mastrángelo;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-08-30;21:30;Libertadores;Quarter-finals;Wed;Home;D;0 (1);0 (4);Boca Juniors;0,6;0,3;53;41597;Leonardo Sigali;4-3-3;Andrés Matonte;"Leg 2 of 2; Boca Juniors won; Boca Juniors won on penalty kicks following extra time"
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-09-03;20:30;Copa de la Liga Profesional;Group stage;Sun;Home;W;2;1;Estudiantes;1,7;1,8;49;NA;Leonardo Sigali;4-3-3;Fernando Espinoza;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-09-16;17:00;Copa de la Liga Profesional;Group stage;Sat;Away;D;1;1;San Lorenzo;1,5;1,1;73;NA;Leonardo Sigali;3-4-3;Fernando Rapallini;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-09-20;21:00;Copa de la Liga Profesional;Group stage;Wed;Home;W;2;1;Newell's OB;1,3;0,6;57;NA;Leonardo Sigali;3-4-3;Nicolás Lamolina;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-09-25;18:30;Copa de la Liga Profesional;Group stage;Mon;Away;D;1;1;Godoy Cruz;0,8;1,5;64;NA;Gabriel Arias;3-4-3;Pablo Echavarría;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-09-30;19:00;Copa de la Liga Profesional;Group stage;Sat;Home;L;0;2;Independiente;0,6;2,1;67;NA;Leonardo Sigali;3-4-3;Hernán Mastrángelo;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-10-08;18:45;Copa de la Liga Profesional;Group stage;Sun;Home;L;1;2;Platense;1,1;1,3;74;NA;Leonardo Sigali;4-3-3;Darío Herrera;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-10-19;21:00;Copa de la Liga Profesional;Group stage;Thu;Away;D;1;1;Sarmiento;0,9;0,8;80;NA;Leonardo Sigali;4-3-3;Nicolás Lamolina;
https://fbref.com/en/squads/8e20e13d/2023/Racing-Club-Stats;Racing Club;2023-10-24;19:00;Copa de la Liga Profesional;Group stage;Tue;Home;W;2;1;Boca Juniors;1,0;1,8;57;NA;Leonardo Sigali;4-2-3-1;Nicolás Ramírez;
